tunnel,airfoil,polar,geom_key,Re,Re_bin,alpha,WT_CL,WT_CD,NF_CL,NF_CD,NF_conf,dCL,err_CD,XF_CL,XF_CD,xf_converged,err_CD_NF_WT,err_CD_XF_WT,err_CD_NF_XF,dCL_NF_WT,dCL_XF_WT,dCL_NF_XF
Princeton,E387,E387A REPEAT|202000,E387A REPEAT,202000,200k,6.27,0.893,0.013,1.0364661467205565,0.0126159956554398,0.9838627634215356,0.1434661467205564,-0.029538795735395,1.0353,0.0128,True,-0.029538795735400008,-0.015384615384615292,-0.014375339418765728,0.14346614672055646,0.1423000000000001,0.0011661467205563714
Princeton,E387,E387A REPEAT|202000,E387A REPEAT,202000,200k,7.29,0.98,0.014,1.1132707936813282,0.0149365375569833,0.9793661730467867,0.1332707936813282,0.0668955397845215,1.1103,0.01506,True,0.06689553978452137,0.07571428571428572,-0.008198037384907103,0.13327079368132821,0.13030000000000008,0.002970793681328132
Princeton,E387,E387A REPEAT|202000,E387A REPEAT,202000,200k,8.3,1.044,0.0185,1.1377749167231457,0.0226912039991699,0.9799561955480264,0.0937749167231456,0.2265515675226982,1.1403,0.02254,True,0.22655156752269734,0.21837837837837848,0.006708251959622833,0.09377491672314564,0.09630000000000005,-0.002525083276854412
Princeton,E387,E387A REPEAT|202000,E387A REPEAT,202000,200k,9.33,1.092,0.0245,1.178263649782146,0.0296778770973449,0.9689349999197644,0.086263649782146,0.2113419223406103,1.1652,0.02896,True,0.21134192234060817,0.18204081632653055,0.024788573803346054,0.08626364978214585,0.07319999999999993,0.013063649782145914
Princeton,E387,E387A REPEAT|202000,E387A REPEAT,202000,200k,10.33,1.12,0.0322,1.2290968345827074,0.0372072159968065,0.9186818061917896,0.1090968345827072,0.1555036023852961,1.2245,0.03678,True,0.15550360238529506,0.14223602484472053,0.011615443088811857,0.10909683458270725,0.10449999999999982,0.004596834582707432
Princeton,E387,E387A REPEAT|202000,E387A REPEAT,202000,200k,11.33,1.12,0.0434,1.2765388294545814,0.0468912579229591,0.7368278657894486,0.1565388294545813,0.08044373094376,1.27,0.04795,True,0.08044373094375797,0.10483870967741932,-0.022080126737036555,0.1565388294545813,0.1499999999999999,0.006538829454581396
Princeton,E387,E387A REPEAT|302200,E387A REPEAT,302200,300k,-3.94,-0.11,0.0164,-0.0527714425424855,0.015626856124011,0.7919614133600796,0.0572285574575144,-0.0471429192676198,-0.0617,0.0166,True,-0.04714291926762198,0.012195121951219438,-0.05862312505957827,0.0572285574575145,0.0483,0.008928557457514495
Princeton,E387,E387A REPEAT|302200,E387A REPEAT,302200,300k,-2.97,-0.018,0.0128,0.0400723274434606,0.0122848093133199,0.951518339219248,0.0580723274434606,-0.0402492723968805,0.04,0.01262,True,-0.04024927239688284,-0.014062500000000104,-0.026560276282099768,0.058072327443460595,0.057999999999999996,7.23274434605986e-05
Princeton,E387,E387A REPEAT|302200,E387A REPEAT,302200,300k,-1.91,0.082,0.0105,0.1480583124890002,0.0099958687447192,0.9617499368764456,0.0660583124890002,-0.0480125005029256,,,False,-0.048012500502933465,,,0.0660583124890002,,
Princeton,E387,E387A REPEAT|302200,E387A REPEAT,302200,300k,-0.89,0.183,0.0096,0.2559355272627258,0.0078599574383662,0.966521408325215,0.0729355272627258,-0.1812544335035189,0.2705,0.00754,True,-0.18125443350352077,-0.2145833333333333,0.04243467352336872,0.07293552726272579,0.08750000000000002,-0.014564472737274237
Princeton,E387,E387A REPEAT|302200,E387A REPEAT,302200,300k,0.15,0.284,0.0082,0.3907637831655359,0.0079300739702935,0.9771397648161998,0.1067637831655359,-0.0329178085007875,0.3841,0.00791,True,-0.032917808500792844,-0.035365853658536624,0.002537796497281793,0.10676378316553592,0.10010000000000002,0.006663783165535897
Princeton,E387,E387A REPEAT|302200,E387A REPEAT,302200,300k,1.18,0.396,0.0085,0.4954569550343856,0.0081752839438846,0.9786332372562478,0.0994569550343855,-0.0382018889547478,0.4957,0.00834,True,-0.038201888954753106,-0.018823529411764753,-0.01975012663254209,0.09945695503438556,0.09969999999999996,-0.00024304496561439182
Princeton,E387,E387A REPEAT|302200,E387A REPEAT,302200,300k,2.2,0.501,0.0088,0.6032070704836563,0.0085763877748107,0.9790501707575624,0.1022070704836562,-0.025410480135145,0.6067,0.00881,True,-0.02541048013514784,0.00113636363636359,-0.026516711145210058,0.10220707048365629,0.10570000000000002,-0.0034929295163437235
Princeton,E387,E387A REPEAT|302200,E387A REPEAT,302200,300k,3.22,0.605,0.0097,0.7139968454349748,0.0090472127802527,0.9791237005235512,0.1089968454349747,-0.0672976515203318,0.7166,0.00921,True,-0.06729765152034024,-0.05051546391752586,-0.017675051004049896,0.10899684543497479,0.11160000000000003,-0.0026031545650252452
Princeton,E387,E387A REPEAT|302200,E387A REPEAT,302200,300k,4.24,0.708,0.01,0.8242616196766704,0.0095593567299935,0.9790300932679592,0.1162616196766704,-0.0440643270006473,0.8258,0.00965,True,-0.04406432700065008,-0.03499999999999996,-0.00939308497476696,0.11626161967667048,0.11780000000000002,-0.0015383803233295357
Princeton,E387,E387A REPEAT|302200,E387A REPEAT,302200,300k,5.27,0.81,0.0107,0.9338969947012216,0.0101057582133801,0.9789795868726748,0.1238969947012214,-0.0555366155719529,0.9348,0.01014,True,-0.055536615571953274,-0.052336448598130816,-0.003376902033520735,0.12389699470122151,0.12479999999999991,-0.0009030052987784032
Princeton,E387,E387A REPEAT|302200,E387A REPEAT,302200,300k,6.29,0.905,0.0111,1.0377302354348823,0.0108135808002688,0.9769722837917146,0.1327302354348825,-0.0258035315073129,1.0374,0.01076,True,-0.025803531507315305,-0.03063063063063063,0.0049796282777695286,0.13273023543488227,0.13240000000000007,0.00033023543488219786
Princeton,E387,E387A REPEAT|302200,E387A REPEAT,302200,300k,7.3,0.985,0.0137,1.1027546933510588,0.0150473248503499,0.9769885306248506,0.1177546933510588,0.0983448795875857,,,False,0.09834487958758396,,,0.11775469335105881,,
Princeton,E387,E387A REPEAT|302200,E387A REPEAT,302200,300k,8.32,1.05,0.0175,1.1513954637712696,0.0210726160930037,0.9804949442315708,0.1013954637712695,0.2041494910287871,1.1489,0.02117,True,0.2041494910287828,0.2097142857142857,-0.004600090080127561,0.10139546377126951,0.09889999999999999,0.002495463771269524
Princeton,E387,E387A REPEAT|302200,E387A REPEAT,302200,300k,9.33,1.102,0.0231,1.196767202180835,0.0267823130350356,0.9730342435067896,0.0947672021808352,0.159407490694185,1.1828,0.02648,True,0.15940749069418192,0.14632034632034638,0.011416655401646578,0.09476720218083501,0.08079999999999998,0.013967202180835026
Princeton,E387,E387A REPEAT|302200,E387A REPEAT,302200,300k,10.34,1.131,0.0309,1.237078027014378,0.0340115675828697,0.9351574443736947,0.1060780270143779,0.100697980028147,1.2178,0.03261,True,0.10069798002814573,0.055339805825242706,0.042979686687203415,0.10607802701437796,0.08679999999999999,0.019278027014377974
Princeton,E387,E387B|97000,E387B,97000,100k,-3.91,-0.029,0.0177,-0.2309659661243433,0.0226737738947001,0.9757956771456764,-0.2019659661243433,0.2810041748418166,-0.2272,0.02315,True,0.2810041748418135,0.307909604519774,-0.020571322043192244,-0.2019659661243433,-0.19820000000000002,-0.003765966124343295
Princeton,E387,E387B|97000,E387B,97000,100k,-2.9,0.076,0.0163,-0.0639719027092863,0.018122276124114,0.9763141648900976,-0.1399719027092863,0.1117960812339895,-0.0631,0.0172,True,0.11179608123398783,0.055214723926380466,0.053620704890348835,-0.13997190270928628,-0.1391,-0.0008719027092862902
Princeton,E387,E387B|97000,E387B,97000,100k,-1.86,0.18,0.0153,0.0882256397413571,0.0151648095396801,0.968407388451768,-0.0917743602586428,-0.0088359777986806,0.0795,0.0152,True,-0.008835977798686199,-0.006535947712418261,-0.0023151618631512784,-0.0917743602586429,-0.10049999999999999,0.008725639741357094
Princeton,E387,E387B|97000,E387B,97000,100k,-0.85,0.282,0.0148,0.2403504955146263,0.0142569773061351,0.9655473744852442,-0.0416495044853736,-0.0366907225584366,0.2473,0.01462,True,-0.0366907225584392,-0.012162162162162251,-0.024830553615930156,-0.04164950448537366,-0.03469999999999998,-0.006949504485373681
Princeton,E387,E387B|97000,E387B,97000,100k,0.18,0.379,0.0168,0.3389292506073031,0.0150000378138332,0.974177960430951,-0.0400707493926968,-0.1071406063194521,0.3463,0.01567,True,-0.10714060631945235,-0.0672619047619047,-0.04275444710700704,-0.04007074939269689,-0.03270000000000001,-0.007370749392696885
Princeton,E387,E387B|97000,E387B,97000,100k,1.2,0.469,0.0178,0.4318932595998158,0.0161011446573351,0.980626156607265,-0.0371067404001841,-0.0954413113856655,0.4429,0.01661,True,-0.09544131138566848,-0.06685393258426967,-0.030635481195960202,-0.03710674040018419,-0.026099999999999957,-0.011006740400184234
Princeton,E387,E387B|97000,E387B,97000,100k,2.22,0.567,0.0181,0.5323072339836686,0.0170871257301309,0.9848220819415684,-0.0346927660163313,-0.0559599044126545,0.5413,0.01733,True,-0.05595990441265763,-0.04254143646408839,-0.01401467223710925,-0.03469276601633131,-0.025699999999999945,-0.008992766016331366
Princeton,E387,E387B|97000,E387B,97000,100k,3.24,0.667,0.0182,0.6374287079539775,0.0177661402074219,0.986862729762224,-0.0295712920460224,-0.0238384501416528,0.6418,0.01799,True,-0.02383845014165396,-0.01153846153846164,-0.01244356823669262,-0.02957129204602249,-0.0252,-0.00437129204602249
Princeton,E387,E387B|97000,E387B,97000,100k,4.25,0.766,0.0189,0.7423567923197889,0.0181411776523253,0.9877365685745516,-0.0236432076802111,-0.0401493305647984,0.7446,0.01838,True,-0.04014933056479898,-0.027513227513227493,-0.012993598894162196,-0.02364320768021111,-0.021399999999999975,-0.0022432076802111345
Princeton,E387,E387B|97000,E387B,97000,100k,5.28,0.859,0.0197,0.8446364229985825,0.0185824444829417,0.9883510073373598,-0.0143635770014174,-0.0567287064496582,0.8493,0.01917,True,-0.05672870644965981,-0.026903553299492348,-0.030649740065638968,-0.014363577001417438,-0.009699999999999931,-0.004663577001417507
Princeton,E387,E387B|97000,E387B,97000,100k,6.3,0.952,0.0207,0.9428527461521096,0.0188156497377474,0.9881204499268738,-0.0091472538478902,-0.0910314136353876,0.9517,0.01922,True,-0.09103141363539122,-0.07149758454106274,-0.021037994914287164,-0.00914725384789039,-0.00029999999999996696,-0.008847253847890424
Princeton,E387,E387B|97000,E387B,97000,100k,7.32,1.041,0.0199,1.0136357151134154,0.0200567895385476,0.9835295309325122,-0.0273642848865844,0.0078788712838019,1.0335,0.01908,True,0.007878871283798985,-0.04120603015075383,0.05119442025930823,-0.02736428488658449,-0.00749999999999984,-0.01986428488658465
Princeton,E387,E387B|97000,E387B,97000,100k,8.34,1.101,0.0256,1.0347891832516765,0.0296423848223244,0.9721557775069624,-0.0662108167483235,0.1579056571220486,1.0479,0.03003,True,0.15790565712204682,0.173046875,-0.012907598324195831,-0.06621081674832352,-0.053099999999999925,-0.013110816748323595
Princeton,E387,E387B|97000,E387B,97000,100k,9.35,1.134,0.0307,1.1188410041725387,0.0374414554997066,0.93058519524952,-0.0151589958274611,0.2195913843552651,1.1364,0.03953,True,0.21959138435526382,0.2876221498371336,-0.05283441690598031,-0.015158995827461164,0.0024000000000001798,-0.017558995827461343
Princeton,E387,E387B|202600,E387B,202600,200k,-3.92,-0.057,0.0147,-0.1422126493082634,0.0148436450343405,0.9765773871676584,-0.0852126493082634,0.009771771043577,-0.1451,0.01538,True,0.009771771043571461,0.04625850340136055,-0.03487353482831597,-0.08521264930826342,-0.08810000000000001,0.0028873506917365954
Princeton,E387,E387B|202600,E387B,202600,200k,-2.91,0.04,0.0131,-0.0471898251158112,0.0124516095295161,0.9763012924536988,-0.0871898251158113,-0.0494954557621243,-0.0462,0.01225,True,-0.04949545576212981,-0.0648854961832061,0.01645792077682445,-0.08718982511581119,-0.0862,-0.0009898251158112006
Princeton,E387,E387B|202600,E387B,202600,200k,-1.88,0.142,0.0126,0.0583570329184426,0.0112143252107085,0.9722735726196984,-0.0836429670815573,-0.109974189626308,0.0584,0.0114,True,-0.10997418962630953,-0.0952380952380952,-0.016287262218552673,-0.08364296708155738,-0.08359999999999998,-4.2967081557397646e-05
Princeton,E387,E387B|202600,E387B,202600,200k,-0.85,0.246,0.0122,0.1813916602245926,0.0097721738660915,0.9709793956443036,-0.0646083397754073,-0.1990021421236475,0.2028,0.00955,True,-0.19900214212364767,-0.21721311475409846,0.02326427917188479,-0.06460833977540739,-0.04319999999999999,-0.021408339775407403
Princeton,E387,E387B|202600,E387B,202600,200k,0.17,0.349,0.0105,0.3112407464321517,0.0096298114269897,0.9778030162864376,-0.0377592535678482,-0.0828751021914567,0.3093,0.0098,True,-0.08287510219145712,-0.06666666666666675,-0.017366180919418252,-0.03775925356784826,-0.03969999999999996,0.0019407464321516965
Princeton,E387,E387B|202600,E387B,202600,200k,1.19,0.457,0.0107,0.4103769662233307,0.009808720974008,0.9800039178056462,-0.0466230337766693,-0.0832971052328948,0.4166,0.01,True,-0.08329710523289723,-0.06542056074766349,-0.0191279025992001,-0.04662303377666932,-0.04039999999999999,-0.006223033776669329
Princeton,E387,E387B|202600,E387B,202600,200k,2.21,0.56,0.0106,0.5174856116543328,0.0101556961893209,0.9813508943589526,-0.0425143883456672,-0.0419154538376509,0.5245,0.01019,True,-0.041915453837650975,-0.03867924528301893,-0.0033664191049165514,-0.04251438834566723,-0.03550000000000009,-0.007014388345667144
Princeton,E387,E387B|202600,E387B,202600,200k,3.24,0.662,0.011,0.6278428277077996,0.0105589904222242,0.9821364011931476,-0.0341571722922003,-0.0400917797977965,0.6335,0.01046,True,-0.040091779797799876,-0.049090909090908984,0.00946371149370939,-0.03415717229220039,-0.02850000000000008,-0.005657172292200308
Princeton,E387,E387B|202600,E387B,202600,200k,4.25,0.759,0.0121,0.7349626255467253,0.011103945128158,0.9825205569856102,-0.0240373744532746,-0.08231858444975,0.74,0.01098,True,-0.08231858444975201,-0.09256198347107433,0.01128826303806923,-0.024037374453274696,-0.019000000000000017,-0.005037374453274679
Princeton,E387,E387B|202600,E387B,202600,200k,5.26,0.852,0.0133,0.841270220481392,0.0117718118926389,0.9827847753291832,-0.0107297795186079,-0.1149013614557182,0.8453,0.01183,True,-0.11490136145572173,-0.11052631578947363,-0.004918690394006751,-0.010729779518607985,-0.006699999999999928,-0.0040297795186080565
Princeton,E387,E387B|202600,E387B,202600,200k,6.29,0.939,0.0143,0.9475739235997837,0.0125413405402539,0.9814728312497116,0.0085739235997835,-0.122983179003217,0.9456,0.01277,True,-0.12298317900322375,-0.106993006993007,-0.017905987450751736,0.008573923599783706,0.00660000000000005,0.0019739235997836557
Princeton,E387,E387B|202600,E387B,202600,200k,7.3,1.006,0.0175,1.0084843732302868,0.0177646992272437,0.9802640254462872,0.0024843732302868,0.0151256701282149,1.0094,0.01829,True,0.015125670128211413,0.04514285714285708,-0.028720654606686675,0.0024843732302868293,0.0034000000000000696,-0.0009156267697132403
Princeton,E387,E387B|202600,E387B,202600,200k,8.32,1.055,0.0246,1.0610303086061772,0.0245123998274416,0.9785812484712588,0.0060303086061772,-0.0035609826243228,1.0677,0.02453,True,-0.0035609826243252754,-0.0028455284552845778,-0.0007174958238239362,0.006030308606177259,0.012700000000000156,-0.006669691393822896
Princeton,E387,E387B|202600,E387B,202600,200k,9.33,1.086,0.0316,1.1259136639739915,0.0308986124957135,0.9534220106983592,0.0399136639739916,-0.0221958070976732,1.1329,0.0313,True,-0.022195807097674134,-0.009493670886076,-0.012823881926086293,0.03991366397399143,0.04689999999999994,-0.0069863360260085106
Princeton,E387,E387B|202600,E387B,202600,200k,10.32,1.098,0.0425,1.2000206865697962,0.039443926827922,0.8349115290833061,0.1020206865697961,-0.071907604048893,1.2027,0.04114,True,-0.07190760404889421,-0.032,-0.041226863686874185,0.10202068656979613,0.10470000000000002,-0.002679313430203889
Princeton,E387,E387B|202600,E387B,202600,200k,11.32,1.1,0.055,1.2418966257113686,0.0521553467641898,0.470235643974216,0.1418966257113685,-0.0517209679238206,1.1914,0.05885,True,-0.051720967923821824,0.06999999999999999,-0.11375791394749701,0.14189662571136852,0.09139999999999993,0.05049662571136859
Princeton,FX60-100,FX60-100|59600,FX60-100,59600,60k,-3.94,-0.148,0.0268,-0.2039513921652578,0.0247332772573327,0.9681211311323376,-0.0559513921652578,-0.0771165202487778,-0.1998,0.02578,True,-0.07711652024877982,-0.03805970149253732,-0.04060212345489911,-0.055951392165257796,-0.05180000000000001,-0.004151392165257783
Princeton,FX60-100,FX60-100|59600,FX60-100,59600,60k,-2.42,-0.052,0.0209,-0.0681459177820081,0.022133445713016,0.9741721338406216,-0.0161459177820081,0.0590165412926344,-0.0332,0.02123,True,0.059016541292631584,0.015789473684210548,0.04255514427772019,-0.0161459177820081,0.018799999999999997,-0.0349459177820081
Princeton,FX60-100,FX60-100|59600,FX60-100,59600,60k,-0.9,0.065,0.0185,0.0621704210963326,0.0230966400592044,0.9739519525358112,-0.0028295789036673,0.2484670302272683,0.077,0.02241,True,0.24846703022726493,0.21135135135135139,0.030639895546827337,-0.002829578903667404,0.011999999999999997,-0.0148295789036674
Princeton,FX60-100,FX60-100|59600,FX60-100,59600,60k,0.65,0.225,0.0194,0.2820123826525129,0.0234694743221078,0.9769569234191916,0.0570123826525128,0.2097667176344256,0.2581,0.02368,True,0.20976671763442262,0.22061855670103087,-0.008890442478555756,0.05701238265251288,0.03309999999999999,0.023912382652512887
Princeton,FX60-100,FX60-100|59600,FX60-100,59600,60k,2.18,0.461,0.0232,0.5639988584356164,0.0266648751781698,0.9778356702116702,0.1029988584356163,0.149348068024562,0.5691,0.02687,True,0.1493480680245604,0.15818965517241393,-0.0076339717837812454,0.10299885843561635,0.10810000000000003,-0.005101141564383682
Princeton,FX60-100,FX60-100|59600,FX60-100,59600,60k,3.73,0.635,0.025,0.7990751174014095,0.0265710478372349,0.9811253258549274,0.1640751174014094,0.0628419134893977,0.8123,0.02537,True,0.06284191348939594,0.014799999999999952,0.04734126279995663,0.16407511740140945,0.1773,-0.01322488259859056
Princeton,FX60-100,FX60-100|59600,FX60-100,59600,60k,5.24,0.769,0.0228,0.9758339219150036,0.0236933682448512,0.9878316309651822,0.2068339219150036,0.0391828177566344,0.9837,0.02255,True,0.03918281775663159,-0.010964912280701764,0.05070369156768073,0.2068339219150036,0.2147,-0.007866078084996397
Princeton,FX60-100,FX60-100|59600,FX60-100,59600,60k,6.78,0.889,0.0227,1.1187595871303315,0.027227405285901,0.9875105337928912,0.2297595871303315,0.1994451667797825,1.1306,0.02753,True,0.1994451667797797,0.21277533039647564,-0.010991453472538992,0.2297595871303315,0.24160000000000004,-0.011840412869668526
