volume,file,airfoil_label,asb_name,builder,config,comment,xtr_upper,xtr_lower,Re,alpha,CL,CD,run_file
vol4,fx63137_tf_drg.txt,FX 63-137 (C),fx63137,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,350058,7.19,1.348,0.0278,bm05013.dat
vol4,fx63137_tf_drg.txt,FX 63-137 (C),fx63137,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,350058,8.19,1.388,0.0335,bm05013.dat
vol4,fx63137_tf_drg.txt,FX 63-137 (C),fx63137,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,350058,9.23,1.422,0.044,bm05013.dat
vol4,fx63137_tf_drg.txt,FX 63-137 (C),fx63137,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,350058,10.22,1.448,0.0607,bm05013.dat
vol4,fx63137_tf_drg.txt,FX 63-137 (C),fx63137,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,499532,-7.21,-0.027,0.0675,bm05015.dat
vol4,fx63137_tf_drg.txt,FX 63-137 (C),fx63137,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,499532,-6.13,0.142,0.0144,bm05015.dat
vol4,fx63137_tf_drg.txt,FX 63-137 (C),fx63137,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,499532,-5.09,0.26,0.0115,bm05015.dat
vol4,fx63137_tf_drg.txt,FX 63-137 (C),fx63137,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,499532,-4.07,0.366,0.0111,bm05015.dat
vol4,fx63137_tf_drg.txt,FX 63-137 (C),fx63137,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,499532,-3.09,0.463,0.0112,bm05015.dat
vol4,fx63137_tf_drg.txt,FX 63-137 (C),fx63137,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,499532,-2.02,0.572,0.0121,bm05015.dat
vol4,fx63137_tf_drg.txt,FX 63-137 (C),fx63137,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,499532,-0.99,0.667,0.0133,bm05015.dat
vol4,fx63137_tf_drg.txt,FX 63-137 (C),fx63137,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,499532,-0.02,0.749,0.0145,bm05015.dat
vol4,fx63137_tf_drg.txt,FX 63-137 (C),fx63137,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,499532,1.07,0.853,0.0158,bm05015.dat
vol4,fx63137_tf_drg.txt,FX 63-137 (C),fx63137,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,499532,2.08,0.943,0.0171,bm05015.dat
vol4,fx63137_tf_drg.txt,FX 63-137 (C),fx63137,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,499532,3.06,1.032,0.0183,bm05015.dat
vol4,fx63137_tf_drg.txt,FX 63-137 (C),fx63137,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,499532,4.16,1.135,0.0201,bm05015.dat
vol4,fx63137_tf_drg.txt,FX 63-137 (C),fx63137,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,499532,5.18,1.218,0.0221,bm05015.dat
vol4,fx63137_tf_drg.txt,FX 63-137 (C),fx63137,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,499532,6.16,1.287,0.0248,bm05015.dat
vol4,fx63137_tf_drg.txt,FX 63-137 (C),fx63137,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,499532,7.21,1.35,0.0294,bm05015.dat
vol4,fx63137_tf_drg.txt,FX 63-137 (C),fx63137,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,499532,8.22,1.395,0.0362,bm05015.dat
vol4,fx63137_tf_drg.txt,FX 63-137 (C),fx63137,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,499532,9.23,1.431,0.0486,bm05015.dat
vol4,fx63137_tf_drg.txt,FX 63-137 (C),fx63137,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,499532,10.22,1.456,0.0667,bm05015.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,100002,-6.02,-0.414,0.0531,bm05077.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,100002,-4.95,-0.339,0.0321,bm05077.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,100002,-3.98,-0.262,0.0238,bm05077.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,100002,-2.99,-0.17,0.0189,bm05077.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,100002,-1.9,-0.074,0.0136,bm05077.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,100002,-0.93,0.011,0.0138,bm05077.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,100002,0.11,0.122,0.0154,bm05077.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,100002,1.14,0.231,0.0163,bm05077.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,100002,2.17,0.403,0.0188,bm05077.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,100002,3.17,0.574,0.0171,bm05077.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,100002,4.26,0.693,0.0154,bm05077.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,100002,5.29,0.784,0.0147,bm05077.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,100002,6.32,0.873,0.017,bm05077.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,100002,7.33,0.945,0.0215,bm05077.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,100002,8.34,1.0,0.0269,bm05077.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,100002,9.36,1.051,0.0351,bm05077.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,100002,10.34,1.09,0.0437,bm05077.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,100002,11.39,1.105,0.0679,bm05077.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,199829,-6.04,-0.447,0.055,bm05079.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,199829,-4.98,-0.336,0.0286,bm05079.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,199829,-3.95,-0.235,0.0194,bm05079.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,199829,-2.98,-0.126,0.0163,bm05079.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,199829,-1.87,0.006,0.0131,bm05079.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,199829,-0.88,0.115,0.0116,bm05079.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,199829,0.15,0.252,0.0118,bm05079.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,199829,1.17,0.391,0.0111,bm05079.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,199829,2.23,0.499,0.0104,bm05079.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,199829,3.21,0.593,0.0099,bm05079.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,199829,4.22,0.69,0.0096,bm05079.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,199829,5.26,0.784,0.0113,bm05079.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,199829,6.3,0.869,0.0142,bm05079.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,199829,7.34,0.945,0.0178,bm05079.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,199829,8.35,1.012,0.0221,bm05079.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,199829,9.34,1.07,0.0278,bm05079.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,199829,10.37,1.112,0.0344,bm05079.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,199829,11.38,1.138,0.0472,bm05079.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,204098,12.41,1.072,0.1847,bm05133.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,204098,13.39,0.996,0.2214,bm05133.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,349889,-6.53,-0.486,0.0698,bm05081.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,349889,-5.48,-0.361,0.0371,bm05081.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,349889,-4.5,-0.246,0.0186,bm05081.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,349889,-3.44,-0.115,0.0142,bm05081.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,349889,-2.44,0.024,0.0105,bm05081.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,349889,-1.36,0.14,0.0085,bm05081.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,349889,-0.35,0.229,0.0075,bm05081.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,349889,0.67,0.332,0.0081,bm05081.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,349889,1.68,0.444,0.0071,bm05081.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,349889,2.72,0.552,0.007,bm05081.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,349889,3.74,0.661,0.0074,bm05081.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,349889,4.85,0.757,0.0094,bm05081.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,349889,5.81,0.843,0.0117,bm05081.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,349889,6.83,0.93,0.0144,bm05081.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,349889,7.78,1.003,0.017,bm05081.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,349889,8.85,1.075,0.0212,bm05081.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,349889,9.87,1.129,0.0271,bm05081.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,349889,10.9,1.167,0.0392,bm05081.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,355456,11.87,1.152,0.1079,bm05134.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,355456,12.88,1.094,0.1997,bm05134.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,499053,-6.0,-0.368,0.0445,bm05083.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,499053,-4.93,-0.238,0.0164,bm05083.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,499053,-3.95,-0.122,0.0119,bm05083.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,499053,-2.91,-0.009,0.0105,bm05083.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,499053,-1.88,0.099,0.009,bm05083.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,499053,-0.86,0.186,0.0064,bm05083.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,499053,0.2,0.291,0.0058,bm05083.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,499053,1.16,0.41,0.0053,bm05083.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,499053,2.23,0.525,0.0057,bm05083.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,499053,3.24,0.628,0.0064,bm05083.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,499053,4.28,0.725,0.0084,bm05083.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,499053,5.28,0.814,0.0103,bm05083.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,499053,6.3,0.909,0.0125,bm05083.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,499053,7.34,0.993,0.0149,bm05083.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,499053,8.36,1.068,0.0178,bm05083.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,499053,9.39,1.134,0.022,bm05083.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,499053,10.42,1.176,0.0273,bm05083.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,499053,11.4,1.199,0.0356,bm05083.dat
vol4,sd2030_c_drg.txt,SD2030 (B),sd2030,Y. Tinel,clean,'clean',,,501810,12.4,1.205,0.0594,bm05135.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100118,-5.95,-0.391,0.0523,bm05085.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100118,-4.96,-0.319,0.0315,bm05085.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100118,-3.96,-0.25,0.0236,bm05085.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100118,-2.94,-0.166,0.0187,bm05085.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100118,-1.92,-0.072,0.0154,bm05085.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100118,-0.87,0.006,0.0141,bm05085.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100118,0.1,0.105,0.0148,bm05085.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100118,1.21,0.267,0.0165,bm05085.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100118,2.18,0.438,0.0157,bm05085.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100118,3.25,0.557,0.0146,bm05085.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100118,4.27,0.659,0.0137,bm05085.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100118,5.31,0.736,0.0157,bm05085.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100118,6.29,0.804,0.0193,bm05085.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100118,7.3,0.879,0.0228,bm05085.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100118,8.32,0.958,0.0269,bm05085.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100118,9.32,1.015,0.0334,bm05085.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100118,10.37,1.06,0.0443,bm05085.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100118,11.39,1.08,0.0709,bm05085.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100118,12.4,0.999,0.1818,bm05085.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,200033,-6.02,-0.44,0.0546,bm05087.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,200033,-5.02,-0.351,0.0295,bm05087.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,200033,-3.98,-0.252,0.0186,bm05087.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,200033,-2.93,-0.139,0.0164,bm05087.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,200033,-1.9,0.012,0.0137,bm05087.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,200033,-0.89,0.159,0.0112,bm05087.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,200033,0.18,0.253,0.011,bm05087.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,200033,1.14,0.336,0.0123,bm05087.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,200033,2.19,0.437,0.013,bm05087.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,200033,3.16,0.535,0.0136,bm05087.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,200033,4.27,0.635,0.0148,bm05087.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,200033,5.29,0.735,0.0162,bm05087.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,200033,6.3,0.824,0.0174,bm05087.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,200033,7.36,0.917,0.0193,bm05087.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,200033,8.31,0.999,0.0218,bm05087.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,200033,9.37,1.062,0.0285,bm05087.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,200033,10.37,1.108,0.0329,bm05087.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,200033,11.42,1.145,0.0416,bm05087.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,200033,12.36,1.067,0.1738,bm05087.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,350702,-6.02,-0.406,0.0482,bm05089.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,350702,-4.97,-0.26,0.0187,bm05089.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,350702,-3.95,-0.146,0.0141,bm05089.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,350702,-2.94,-0.056,0.0132,bm05089.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,350702,-1.89,0.047,0.013,bm05089.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,350702,-0.82,0.15,0.0129,bm05089.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,350702,0.12,0.248,0.0132,bm05089.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,350702,1.18,0.36,0.0135,bm05089.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,350702,2.21,0.459,0.0138,bm05089.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,350702,3.27,0.565,0.0145,bm05089.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,350702,4.21,0.666,0.0152,bm05089.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,350702,5.28,0.769,0.0162,bm05089.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,350702,6.31,0.868,0.017,bm05089.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,350702,7.27,0.953,0.0174,bm05089.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,350702,8.35,1.044,0.019,bm05089.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,350702,9.32,1.111,0.0237,bm05089.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,350702,10.39,1.149,0.0315,bm05089.dat
vol4,sd2030_tf_drg.txt,SD2030 (B),sd2030,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,350702,11.37,1.164,0.0426,bm05089.dat
